UTAStopID,StopName,StopLat,StopLon,StopOn,StopOff,StopTotal
605001,Main St @ 1065 S,41.48814408,-112.016218,0.909392,2.589744,3.499136
605003,Main St @ 889 S,41.49301544,-112.0160113,1.300833,4.115435,5.416268
605004,Main St @ 751 S,41.4950916,-112.0159156,2.81983,5.854967,8.674797
605005,Main St @ 585 S,41.498876,-112.0158547,3.323302,4.969227,8.292529
605006,1100 S @ 765 W,41.48659467,-112.0276577,6.725452,7.764623,14.490075
605007,Main St @ 395 S,41.50363884,-112.0158118,0.207194,0.965803,1.172997
605008,Main St @ 285 S,41.50549704,-112.0157762,0.333344,1.792737,2.126081
605009,Main St @ 161 S,41.5070394,-112.015735,4.406887,8.509523,12.91641
605010,Main St @ 101 S   (Brigham City),41.5087712,-112.0157452,1.841762,3.763474,5.605236
605011,Main St @ 1 S    (Brigham City),41.51063888,-112.0156482,2.528306,8.072292,10.600598
605013,Main St @ 110 S   (Brigham City),41.50781529,-112.0158999,2.634422,0.850731,3.485153
605014,1100 S @ 305 W,41.48647636,-112.0208233,0.619234,1.430325,2.049559
605015,Main St @ 310 S,41.50407076,-112.0159626,1.682395,0.056412,1.738807
605016,Main St @ 404 S,41.50207718,-112.0160028,1.136907,0.308656,1.445563
605017,Main St @ 510 S,41.500028,-112.0160466,0.668428,0.433934,1.102362
605018,800 W @ 1055 S,41.48826464,-112.0287612,2.442074,6.623511,9.065585
605019,Main St @ 714 S    (Brigham City),41.49554941,-112.0161766,6.77863,3.347475,10.126105
605020,Main St @ 910 S   (Brigham City),41.49146853,-112.0162594,3.846206,1.716423,5.562629
605021,Main St @ 1000 S,41.48934235,-112.0163517,4.291937,0.289294,4.581231
605022,Main St @ 1080 S,41.48727824,-112.0170199,0.403361,0.511867,0.915228
605034,950 S @ 665 W,41.49174067,-112.0267949,1.415158,2.05358,3.468738
605035,Medical Dr @ 984 S   (Brigham City),41.4901984,-112.0253196,5.31561,6.190651,11.506261
605042,Medical Dr  @ 1050 S,41.48826879,-112.0270657,7.092452,3.46681,10.559262
605047,Main St @ 1120 S,41.48591594,-112.0169125,2.997288,0.590962,3.58825
605048,Us Hwy 89 @ 1734 S,41.478111,-112.0227151,1.955837,0.127913,2.08375
605050,Us Hwy 89 @ 2254 S    (Perry),41.46830529,-112.030896,2.182347,0.73885,2.921197
605051,Us Hwy 89 @ 2680 S,41.46465112,-112.0339167,1.172908,0.615501,1.788409
605052,Us Hwy 89 @ 2670 S,41.46194618,-112.0359191,0.377518,0.15687,0.534388
605053,Us Hwy 89 @ 3460 S,41.44709712,-112.0377723,0.314885,0.809298,1.124183
605054,Us Hwy 89 @ 3425 S,41.4477115,-112.0377048,0.084745,0.160311,0.245056
605055,Us Hwy 89 @ 2625 S,41.46229125,-112.0354628,0.092088,0.522734,0.614822
605056,Us Hwy 89 @ 2435 S,41.46545688,-112.0330146,1.602666,0.872088,2.474754
605057,Us Hwy 89 @ 2295 S    (Perry),41.46775138,-112.0311138,0.609872,1.614984,2.224856
605058,Us Hwy 89 @ 1865 S,41.4757345,-112.0244756,0.212778,0.329376,0.542154
605059,Us Hwy 89 @ 1755 S,41.47818606,-112.0224196,0.092513,2.045744,2.138257
605060,Main St @ 1175 S   (Brigham City),41.48479231,-112.0171733,0.088204,2.541429,2.629633
605065,Main St @ 696 S   (Brigham City),41.49699431,-112.0159426,2.108505,3.135616,5.244121
605073,Us Hwy 89 @ 3750 S,41.44208053,-112.0370385,0,0.020833,0.020833
605074,Us Hwy 89 @ 1435 N,41.43502888,-112.0360368,0.051139,0.290479,0.341618
605076,Main St @ 156 S,41.50621535,-112.0159341,6.676506,3.313296,9.989802
605077,Main St @ 620 S,41.49785588,-112.0161013,6.737527,4.341174,11.078701
605078,Main St @ 800 S,41.49327376,-112.0162128,0.016949,0.157875,0.174824
605080,Us Hwy 89 @ 2825 S   (Perry),41.45861744,-112.0374221,0.153738,0.343479,0.497217
605081,Us Hwy 89 @ 2860 S,41.45830506,-112.0377165,0.101695,0.13992,0.241615
605082,Us Hwy 89 @ 3010 S    (Perry),41.45512906,-112.0384623,0.407076,0.055326,0.462402
605083,Us Hwy 89 @ 20 S,41.40847535,-112.0364158,0.388364,0.269825,0.658189
605084,Main St @ 493 S,41.50129508,-112.0158572,0.268435,0.287668,0.556103
605085,Main St @ 1930 S,41.475,-112.0253142,0.465554,0.228575,0.694129
608001,Us Hwy 89 @ 420 S,41.40190253,-112.0356138,0.080355,0,0.080355
608002,Us Hwy 89 @ 610 S,41.39827282,-112.0348851,0.042554,0.071255,0.113809
608003,Us Hwy 89 @ 6900 S,41.38412041,-112.0324372,1.169838,0.037357,1.207195
608004,Us Hwy 89 @ 7430 S,41.37467541,-112.0334524,0.79383,0.075431,0.869261
608005,Us Hwy 89 @ 7720 S,41.36927824,-112.03471,0.849318,0.243262,1.09258
608006,Us Hwy 89 @ 7920 S,41.36560012,-112.035378,0.805167,0.75913,1.564297
608008,Us Hwy 89 @ 8615 S,41.35380075,-112.0354549,0.328951,0.115822,0.444773
608009,Us Hwy 89 @ 7925 S,41.36583975,-112.0351766,1.051963,0.611441,1.663404
608010,Us Hwy 89 @ 7715 S,41.36974375,-112.0343973,0.112496,0.876245,0.988741
608011,Us Hwy 89 @ 7395 S,41.37545163,-112.0331149,0.037357,0.767207,0.804564
608012,Us Hwy 89 @ 6895 S,41.38444038,-112.0322927,0.016949,1.389653,1.406602
608013,Main St @ 605 S,41.39840844,-112.0347014,0.176755,0.020408,0.197163
608014,Main St @ 369 S,41.40215494,-112.0355118,0.020408,0.016949,0.037357
608015,Us Hwy 89 @ 725 S,41.39563556,-112.0343424,0.130351,0.316152,0.446503
608016,Us Hwy 89 @ 782 S,41.39540647,-112.0345256,0.396369,0.016949,0.413318
610001,Us Hwy 89 @ 3110 N,41.31418319,-112.0113352,0.158612,1.854113,2.012725
610004,Us Hwy 89 @ 3147 N,41.31458071,-112.0118065,3.193407,0.137214,3.330621
610010,1500 W @ 2690 N,41.30495753,-112.0156671,1.727625,0.332852,2.060477
610022,2700 N @ 1670 W,41.30628845,-112.0184461,3.229114,2.950187,6.179301
610025,2550 N @ 1520 W,41.30431,-112.0158836,0.032258,1.896699,1.928957
610026,2600 N @ 1610 W,41.30430518,-112.0217498,0.645132,1.684569,2.329701
610027,2600 N @ 1698 W,41.30452082,-112.0245223,0.324364,0.537406,0.86177
610028,1850 W @ 2698 N,41.30621168,-112.0215286,8.90333,6.871077,15.774407
610043,Us Hwy 89 @ 8710 S,41.35162935,-112.0361483,0.797749,0.675522,1.473271
610044,Us Hwy 89 @ 3985 N,41.33429694,-112.0265997,0.508474,0.105153,0.613627
610046,Us Hwy 89 @ 2491 N,41.30145676,-112.0008416,3.503111,0.224992,3.728103
610048,Us Hwy 89 @ 2710 N,41.30750006,-112.0060074,1.568569,8.564674,10.133243
610049,Us Hwy 89 @ 3950 N,41.33519094,-112.0271019,0.237288,0.122527,0.359815
610050,Us Hwy 89 @ 8697 S,41.35126763,-112.0350213,0.20932,1.071053,1.280373
610058,1500 W @ 2437 N,41.30182835,-112.0151131,1.233199,0.020833,1.254032
611004,400 E @ 2626 N   (N. Ogden),41.30745006,-111.9684772,14.32274,25.561504,39.884244
611005,400 E @ 2698 N,41.30892919,-111.9686086,0.986225,1.704641,2.690866
611006,2600 N @ 482 E    (North Ogden),41.30564166,-111.9667283,8.836204,6.125451,14.961655
611007,400 E @ 2816 N,41.31225319,-111.9681502,0.282755,2.022534,2.305289
611009,450 E @ 3004 N,41.31576215,-111.9667279,1.922507,2.879792,4.802299
611010,450 E @ 3098 N,41.31727139,-111.9659239,5.53663,13.336911,18.873541
611013,3100 N @ 745 E,41.31736037,-111.9571296,1.723383,2.928317,4.6517
611014,3100 N @ 851 E,41.31733321,-111.9542689,2.833805,2.846648,5.680453
611015,3100 N @ 957 E,41.31724444,-111.9504695,1.835957,4.865592,6.701549
611016,3100 N @ 1045 E    (North Ogden),41.31701097,-111.9477055,4.591119,5.110735,9.701854
611017,1050 E @ 3049 N,41.31494065,-111.9474167,1.945214,1.817584,3.762798
611018,1050 E @ 2855 N,41.31278503,-111.9474384,1.35613,1.736653,3.092783
611019,1050 E @ 2775 N,41.31025569,-111.9474797,0.765783,0.970419,1.736202
611020,1050 E @ 2605 N,41.30668587,-111.9477387,2.857371,2.603672,5.461043
611021,2600 N @ 932 E,41.30618344,-111.9516075,0.045455,0.019231,0.064686
611022,2600 N @ 852 E,41.30588466,-111.9543183,0.406977,0.363042,0.770019
611023,2600 N @ 702 E,41.30581655,-111.9581656,1.113302,0.605362,1.718664
611024,2600 N @ 598 E,41.30584958,-111.9616934,1.479365,0.761027,2.240392
611025,2600 N @ 552 E,41.30587819,-111.964309,2.161529,1.099999,3.261528
611027,2600 N @ 440 E    (N. Ogden),41.30569124,-111.9679579,43.426619,16.918534,60.345153
611046,400 E @ 2485 N,41.30318346,-111.9688867,31.089174,3.69242,34.781594
611047,400 E @ 2305 N,41.30055792,-111.9689426,10.635769,0.898848,11.534617
615001,Us Hwy 89 @ 2295 N,41.29889476,-111.9985255,1.082766,0.171112,1.253878
615009,Us Hwy 89 @ 2300 N,41.29945144,-111.9988161,0.334033,0.918088,1.252121
615010,1200 W @ 1420 N,41.28614388,-112.0080809,0.372357,1.938144,2.310501
615012,1200 W @ 375 N    (Ogden),41.26678112,-112.008638,5.075712,0.101515,5.177227
615014,1200 W @ 1020 N,41.27622606,-112.0080879,0.126772,0.681437,0.808209
615015,1200 W @ 973 N,41.27567835,-112.0055664,0.142015,0.063386,0.205401
615022,1350 W @ 2150 N,41.29666053,-112.0125798,0.22938,0.647096,0.876476
615023,1350 W @ 2331 N,41.29892212,-112.0138975,0.659273,2.040324,2.699597
615024,1200 W @ 1064 S,41.24659218,-112.0094818,1.720922,13.467016,15.187938
615025,1200 W @ 1002 S,41.24871824,-112.0095387,0.057795,0.062499,0.120294
615027,1200 W @ 700 S,41.25172206,-112.0094801,0.173386,1.924732,2.098118
615028,1200 W @ 200 S,41.259414,-112.0089295,0.057795,0.376787,0.434582
615030,Us Hwy 89 @ 2020 N,41.29485588,-111.9948731,0,0.300983,0.300983
615032,1500 W @ 2249 N,41.29846106,-112.0136949,0.581531,0.016129,0.59766
615033,1500 W @ 2151 N,41.29618518,-112.0123365,2.10068,0.060186,2.160866
615034,1200 W @ 1387 N,41.28536206,-112.0082496,1.393611,0.0625,1.456111
615035,1200 W @ 198 S,41.25983147,-112.0089486,0.048387,0,0.048387
615036,1200 W @ 1001 S   (Slaterville),41.24780029,-112.0095662,6.047416,0.433948,6.481364
615037,1200 W @ 1063 S,41.24578629,-112.0095261,9.08841,0.140493,9.228903
615042,Us Hwy 89 @ 2185 N,41.29680429,-111.9966795,0.533005,0.690525,1.22353
615043,Us Hwy 89 @ 2200 N,41.2973705,-111.9969572,0.530785,1.467813,1.998598
615047,Us Hwy 89 @ 1995 N,41.29423606,-111.9945983,0.184176,0,0.184176
615051,1350 W @ 1900 N,41.29433235,-112.0111351,2.012716,11.662529,13.675245
615052,1350 W @ 2485 N,41.30199753,-112.0151124,0.47961,0.208778,0.688388
615053,1500 W @ 1973 N,41.29397029,-112.0109832,7.838441,0.240362,8.078803
615062,1200 W @ 726 S    (Ogden),41.25096594,-112.0095368,1.330266,0.025641,1.355907
616002,Washington Blvd @ 918 S,41.2481125,-111.9697404,9.733651,17.783043,27.516694
616006,Washington Blvd @ 496 S,41.25471002,-111.9696056,4.743575,11.112568,15.856143
616007,Washington Blvd @ 390 S,41.2568011,-111.9695719,4.109549,24.53224,28.641789
616009,2Nd St @ 481 E,41.25913809,-111.9658972,4.406912,0.48516,4.892072
616010,2Nd St @ 601 E,41.25910682,-111.9635956,3.972299,0.542508,4.514807
616013,2Nd St @ 901 E,41.25898995,-111.954154,2.519568,1.093232,3.6128
616014,2Nd St @ 981 E,41.25897148,-111.9517583,1.755898,0.241961,1.997859
616015,2Nd St @ 1051 E,41.2589899,-111.9495542,1.488718,0.42253,1.911248
616018,Harrison Blvd @ 437 S,41.25502195,-111.9479702,3.675058,1.374037,5.049095
616022,Monroe Blvd @ 1027 N,41.27485874,-111.9591544,3.471345,1.122221,4.593566
616027,Monroe Blvd @ 720 S,41.25177945,-111.954315,1.350239,3.87007,5.220309
616028,Washington Blvd @ 711 S,41.25129509,-111.9700256,33.097686,15.291172,48.388858
616030,Washington Blvd @ 929 S,41.24801862,-111.9700579,21.57355,12.770654,34.344204
616031,Washington Blvd @ 120 S,41.25968173,-111.9694575,21.854281,62.761822,84.616103
616032,Washington Blvd @ 150 N   (Ogden),41.26216787,-111.9693103,4.244038,11.545552,15.78959
616034,Avc Ln @ 502 E,41.26354593,-111.9656283,124.824952,138.222709,263.047661
616037,Ring Rd    (Ogden Tech) @ 200 N,41.26245717,-111.962039,0.021739,0.021739,0.043478
616039,Washington Blvd @ 424 N,41.26727893,-111.9693796,10.149161,58.481146,68.630307
616040,Washington Blvd @ 654 N (Harrisvil),41.26995854,-111.9693416,4.236437,17.570027,21.806464
616041,Washington Blvd @ 810 N,41.27259678,-111.9692859,2.774866,11.81888,14.593746
616042,Washington Blvd @ 910 N,41.27481915,-111.9692442,2.338229,12.922606,15.260835
616043,Washington Blvd @ 1110 N   (Hrisvl),41.27886983,-111.9691657,0.517484,7.486013,8.003497
616044,Washington Blvd @ 1258 N,41.28104373,-111.9691235,2.05073,13.470802,15.521532
616045,Washington Blvd @ 1410 N,41.28364849,-111.9690772,1.376615,7.829461,9.206076
616046,Washington Blvd @ 1610 N,41.28639247,-111.9690248,0.144984,2.371293,2.516277
616047,400 E @ 1710 N,41.2892811,-111.9689609,1.836835,10.040604,11.877439
616048,400 E @ 1970 N,41.29388468,-111.9688707,1.63091,9.937609,11.568519
616051,400 E @ 2110 N,41.2966518,-111.9688213,0.287484,3.086232,3.373716
616052,400 E @ 2190 N,41.2990208,-111.9687751,0.017241,1.205362,1.222603
616053,400 E @ 2275 N,41.2981968,-111.9689837,1.316976,0.107234,1.42421
616054,400 E @ 2167 N,41.29598408,-111.9690276,0.146283,0.020833,0.167116
616055,400 E @ 2089 N,41.29404244,-111.9690691,1.714687,0.0741,1.788787
616056,400 E @ 1949 N    (N. Ogden),41.29211131,-111.9691081,10.964109,1.697733,12.661842
616058,Washington Blvd @ 1689 N,41.28911759,-111.9691639,2.692292,1.458344,4.150636
616059,Washington Blvd @ 1597 N,41.28670695,-111.9692143,6.122783,0.291317,6.4141
616060,Washington Blvd @ 1417 N,41.28345108,-111.9692806,7.205806,1.271668,8.477474
616061,Washington Blvd @ 1225 N,41.27997092,-111.9693505,11.509753,0.953585,12.463338
616062,Washington Blvd @ 1099 N,41.27700292,-111.9694071,7.367213,0.796457,8.16367
616063,Washington Blvd @ 905 N,41.27453012,-111.9694623,21.199757,4.513237,25.712994
616065,Washington Blvd @ 699 N  (Harrisvl),41.26862773,-111.9696128,72.261613,18.754999,91.016612
616066,2Nd St @ 1054 E,41.25901086,-111.9519886,1.299456,1.417342,2.716798
616068,Washington Blvd @ 155 N,41.26195041,-111.9695546,28.249618,7.122161,35.371779
616069,Washington Blvd @ 223 S,41.25868957,-111.969886,48.209154,16.776438,64.985592
616070,Washington Blvd @ 405 S,41.25600281,-111.9698831,23.481864,4.179085,27.660949
616071,Washington Blvd @ 505 S,41.25390558,-111.9699251,4.743228,3.059041,7.802269
616076,2Nd St @ 952 E,41.25902995,-111.9545182,2.555492,4.18703,6.742522
616081,Monroe Blvd @ 951 N,41.27323217,-111.9591878,2.686691,0.376373,3.063064
616083,Monroe Blvd @ 677 N    (Ogden),41.26940617,-111.9592624,2.693145,1.520836,4.213981
616084,Monroe Blvd @ 551 N,41.267513,-111.9593128,0.489549,0.26526,0.754809
616085,Monroe Blvd. @ 377 N,41.26565561,-111.9596246,0.285022,0.152656,0.437678
616090,Monroe Blvd @ 449 S,41.256008,-111.9553755,6.609844,1.486472,8.096316
616091,Monroe Blvd @ 625 S,41.25294983,-111.9546826,3.085526,1.290337,4.375863
616092,Monroe Blvd @ 719 S,41.25093109,-111.9544887,5.448978,2.570789,8.019767
616093,Monroe Blvd @ 759 S,41.24901178,-111.9546893,1.407245,0.505312,1.912557
616094,Monroe Blvd @ 823 S,41.24740591,-111.9544359,6.836117,3.527742,10.363859
616095,Monroe Blvd @ 794 S,41.25021073,-111.9543853,1.00966,1.389372,2.399032
616096,Harrison Ave @ 880 S,41.24873573,-111.947932,4.328806,12.777409,17.106215
616097,Monroe Blvd @ 602 S,41.25396036,-111.9548218,0.48309,2.410649,2.893739
616098,Monroe Blvd @ 400 S,41.2561905,-111.9552834,1.72802,4.528501,6.256521
616105,Harrison Blvd @ 915 S,41.24810676,-111.9481018,4.916207,3.618834,8.535041
616117,2Nd St @ 415 E    (Ogden),41.25924916,-111.9690397,16.670122,2.378688,19.04881
616119,Harrison Blvd @ 708 S,41.25127305,-111.9479225,3.969305,7.504124,11.473429
616121,Harrison Blvd @ 250 S,41.258135,-111.9479089,0.452876,4.002139,4.455015
616123,2Nd St @ 729 E,41.25906639,-111.9602987,3.606221,1.745409,5.35163
616124,2Nd St @ 861 E,41.25894716,-111.9568625,2.758996,5.727862,8.486858
616125,2Nd St @ 850 E,41.25900456,-111.9569609,1.610136,4.200409,5.810545
616126,2Nd St @ 724 E,41.25909516,-111.9605037,1.464686,4.438953,5.903639
616127,2Nd St @ 602 E,41.259135,-111.9639709,1.531353,3.663171,5.194524
616128,Us Hwy 89 @ 1545 N,41.28599665,-111.9889388,0.701111,0.074714,0.775825
616129,2Nd St @ 472 E,41.25919578,-111.9675252,0.69192,5.512604,6.204524
616131,Us Hwy 89 @ 775 N,41.27199759,-111.9787269,1.420745,1.563869,2.984614
616134,2Nd St @ 116 W,41.25934363,-111.9786041,0.673477,1.106421,1.779898
616135,Wall Ave @ 215 S,41.259008,-111.977991,0.849453,1.388251,2.237704
616136,Wall Ave @ 635 S,41.25242006,-111.9781554,2.632228,1.902665,4.534893
616137,Wall Ave @ 896 S,41.2496325,-111.9780255,0.181303,1.340179,1.521482
616138,Wall Ave @ 915 S,41.24846976,-111.9782558,1.084711,1.384095,2.468806
616139,Wall Ave @ 668 S,41.25226369,-111.9779544,3.119804,2.541342,5.661146
616140,Wall Ave @ 402 S,41.25615344,-111.9778762,0.055023,1.440806,1.495829
616141,Wall Ave @ 180 S,41.25973831,-111.9777903,1.402951,1.165846,2.568797
616142,Wall Ave @ 310 N,41.26523213,-111.9776674,0.244205,0.458741,0.702946
616144,Us Hwy 89 @ 808 N,41.272334,-111.9788633,1.739882,1.292783,3.032665
616145,Us Hwy 89 @ 1060 N,41.27649506,-111.9823075,0.389187,0.338766,0.727953
616146,Us Hwy 89 @ 1300 N   (Harrisville),41.28184075,-111.9859474,0.338752,3.927539,4.266291
616147,Us Hwy 89 @ 1560 N,41.28665381,-111.9891769,0.037357,1.054722,1.092079
616149,Washington Blvd @ 815 N,41.27203597,-111.969515,5.449516,0.898464,6.34798
616150,Monroe Blvd @ 801 N,41.27134778,-111.9592272,4.025724,2.084875,6.110599
616151,Monroe Blvd @ 910 S,41.247897,-111.9544392,3.760386,6.869164,10.62955
616156,2Nd St @ 374 W,41.25943174,-111.9848728,0.428745,0.726046,1.154791
616158,Wall Ave @ 186 N,41.26279394,-111.9777248,0.075583,0.827739,0.903322
616159,Wall Ave @ 155 N,41.262204,-111.9779166,1.297415,0.248724,1.546139
616160,Wall Ave @ 485 S,41.25491441,-111.9780975,2.21037,0.301037,2.511407
616167,9Th St @ 955 E,41.2484115,-111.9543083,45.116178,48.144478,93.260656
616168,Us Hwy 89 @ 1725 N,41.29057606,-111.9920089,0.016949,0,0.016949
616169,Us Hwy 89 @ 1275 N,41.28102671,-111.9856179,2.328591,1.109997,3.438588
616172,2Nd St @ 601 W (Ogden Bdo),41.25899656,-111.9920939,1.503072,0.128223,1.631295
616174,2Nd St @ 369 W,41.25931844,-111.9849878,0.828496,0.054493,0.882989
622006,Industrial Dr @ 2770 S,41.21522034,-112.0138665,0.236192,0.976139,1.212331
622007,12Th St @ 1198 W  (Slaterville),41.24503018,-112.0090608,0.101922,4.585835,4.687757
622008,12Th St @ 1151 W,41.24454382,-112.0061606,2.254016,0.057796,2.311812
622009,12Th St @ 1007 W     (Ogden),41.24449735,-112.0032176,1.15399,0.020833,1.174823
622010,12Th St @ 955 W    (Ogden),41.24446371,-112.0007157,9.294429,0.100348,9.394777
622011,12Th St @ 451 W       (Ogden),41.24432029,-111.9896049,1.979892,0.364933,2.344825
622014,24Th St @ 684 W,41.22309442,-111.99574,0.60418,8.003838,8.608018
622015,Pennsylvania Ave @ 2950 S,41.21129269,-112.0064592,0.919158,0.413381,1.332539
622016,Pennsylvania Ave @ 1170 W,41.21975315,-112.0048647,10.784516,44.889453,55.673969
622017,Midland Dr @ 2559 S,41.21863858,-112.0069053,2.485296,2.705254,5.19055
622018,Midland Dr @ 2741 S,41.21590883,-112.0102158,0.04878,0.123594,0.172374
622019,Midland Dr @ 2799 S,41.21451233,-112.0128381,2.933667,3.375577,6.309244
622021,Industrial Dr @ 2640 S   (Ogden),41.21788832,-112.0120232,34.166868,26.878078,61.044946
622022,2550 S @ 1213 W,41.21939577,-112.0074972,1.59063,1.198998,2.789628
622023,Pennsylvania Ave @ 2665 S,41.21874996,-112.006048,0.52564,0.062075,0.587715
622024,Pennsylvania Ave @ 2727 S,41.21626931,-112.0063817,0.082075,0.310427,0.392502
622025,Pennsylvania Ave @ 2845 S,41.21374685,-112.0064915,0.180917,1.645394,1.826311
622026,Pennsylvania Ave @ 3100 S,41.20701662,-112.0065667,4.306401,6.325979,10.63238
622027,Pennsylvania Ave @ 2951 S,41.21119958,-112.0064963,0.525843,1.392507,1.91835
622028,Hinkley Dr @ 1350 W    (Ogden),41.20314788,-112.0121447,0.411872,1.824063,2.235935
622029,1900 W @ 3781 S,41.19447908,-112.0259125,0.29154,1.115642,1.407182
622030,1900 W @ 3776 S,41.19566081,-112.0254229,1.269477,1.199673,2.46915
622031,Hinkley Dr @ 1375 W,41.20315227,-112.0116263,1.797909,0.871498,2.669407
622033,Pennsylvania Ave @ 2820 S,41.2138955,-112.0064449,2.094495,0.645295,2.73979
622035,Pennsylvania Ave @ 2746 S,41.21629827,-112.0063422,0.334572,0.059216,0.393788
622036,Pennsylvania Ave @ 2680 S,41.21819469,-112.0062238,0.662942,0.367664,1.030606
622039,24Th St @ 754 W,41.22303715,-111.9978046,26.946328,2.470303,29.416631
622040,24Th St @ 639 W,41.22299415,-111.9935636,2.827828,0.177302,3.00513
622044,Industrial Rd @ 2545 S,41.21939357,-112.0113705,2.644339,3.225501,5.86984
622045,Wilson Lane @ 1756 W,41.22881467,-112.0216535,0.248781,1.143439,1.39222
622046,24Th St @ 776 W,41.22313142,-111.9983392,2.569765,11.240698,13.810463
622047,12Th St @ 820 W,41.24458282,-111.9992275,0.053091,1.21955,1.272641
622048,12Th St @ 1008 W,41.24465482,-112.0042629,0.277554,5.070491,5.348045
622049,12Th St @ 1105 W    (Ogden - IRS),41.24472476,-112.0072382,0.078628,3.774561,3.853189
622056,12Th St @ 815 W,41.24442629,-111.9975777,1.147903,0.099462,1.247365
622060,Pennsylvania Ave @ 1105 W,41.22014462,-112.0040761,30.2425,6.634658,36.877158
623002,Washington Blvd @ 2466 S,41.22106988,-111.9703935,3.112726,21.112727,24.225453
623003,Washington Blvd @ 2280 S,41.22518085,-111.9702712,32.930084,19.194773,52.124857
623005,Washington Blvd @ 2070 S,41.2295601,-111.9701502,14.467559,16.016045,30.483604
623006,Washington Blvd @ 1970 S,41.23166275,-111.9701061,25.77744,20.246994,46.024434
623008,Washington Blvd @ 1830 S,41.23423768,-111.9700569,7.170926,18.189143,25.360069
623009,Washington Blvd @ 1690 S,41.23697551,-111.9700062,5.305993,13.054629,18.360622
623010,Washington Blvd @ 1522 S,41.23931108,-111.9699386,8.802284,19.680949,28.483233
623011,Washington Blvd @ 1358 S,41.24165248,-111.9698855,6.079998,22.183156,28.263154
623012,Washington Blvd @ 1250 S,41.24369651,-111.9698178,0,0.215488,0.215488
623013,Washington Blvd @ 1146 S,41.24486271,-111.969792,52.440875,102.948476,155.389351
623017,Washington Blvd @ 1581 S,41.23915238,-111.9702525,30.200873,11.057176,41.258049
623021,Washington Blvd @ 2004 S,41.23041135,-111.9704255,28.958126,15.09387,44.051996
623023,Washington Blvd / 22nd St (SB),41.22611248,-111.970512,13.432916,26.000529,39.433445
623024,Washington Blvd / 23rd St (SB),41.22414053,-111.9705214,72.840232,58.632178,131.47241
623025,Washington Blvd @ 2511 S,41.22018844,-111.970604,38.162089,3.33257,41.494659
623032,Ogden Station (Bay 3),41.22349,-111.9798243,115.443614,120.488665,235.932279
623033,Ogden Station (Bay 7),41.2239746,-111.9797552,335.217229,333.147062,668.364291
623034,Harrison Blvd @ 1511 S,41.2396629,-111.9456995,9.686164,4.542572,14.228736
623035,Ogden Station (Bay 6),41.22405655,-111.9794696,80.612931,179.638421,260.251352
623042,Ogden Station (Bay 2),41.22347044,-111.9797819,58.933171,59.126633,118.059804
623043,Monroe Blvd @ 2099 S,41.22846104,-111.9591864,3.078363,3.309661,6.388024
623054,Wall Ave @ 2110 S,41.2286839,-111.9785729,5.75925,10.919739,16.678989
623056,Ogden Station (Bay 4),41.223676,-111.979859,105.610645,17.817541,123.428186
623064,Wall Ave @ 3615 S     (Ogden),41.19738348,-111.9795147,62.637729,80.74604,143.383769
623065,Wall Ave @ 3969 S,41.19358018,-111.9796338,5.520486,8.997148,14.517634
623066,12Th St @ 320 E,41.24432518,-111.970661,12.837729,2.330257,15.167986
623067,12Th St @ 250 E,41.24440765,-111.9739599,0.326864,0.342068,0.668932
623069,12Th St @ 184 W    (Ogden),41.24436776,-111.9809599,2.172044,2.672737,4.844781
623070,12Th St @ 460 W    (Ogden),41.24446347,-111.9894191,0.290433,3.52431,3.814743
623071,12Th St @ 300 W    (Ogden),41.24439453,-111.9842218,0.226478,1.926038,2.152516
623072,12Th St @ 175 E,41.2442422,-111.9761013,0.243182,0.441682,0.684864
623073,12Th St @ 275 E,41.2442448,-111.9729198,0.104611,0.15133,0.255941
623078,Ogden Station (Bay 5),41.22438516,-111.9798525,25.609759,18.816269,44.426028
623087,Ogden Station (Bay 8),41.22387722,-111.979713,21.301477,7.91167,29.213147
623095,30Th St @ 1250 S,41.20989844,-111.9464755,0.207483,0.453006,0.660489
623096,30Th St @ 1210 E,41.20993272,-111.9480728,4.166834,5.293409,9.460243
623097,30Th St @ 1245 E,41.20982576,-111.9477743,4.52017,4.238198,8.758368
623098,30Th St @ 1298 E,41.20989232,-111.944475,0.197097,0.084295,0.281392
623099,Polk Ave @ 2990 S   (Ogden),41.21017572,-111.9429376,7.289156,11.616195,18.905351
623123,Ogden Station (Bay 9),41.22350519,-111.9796825,147.227172,73.662447,220.889619
623124,Harrison Blvd @ 1250 S,41.24121082,-111.9453436,5.36757,9.452237,14.819807
623128,Harrison Blvd @ 1590 S,41.2389885,-111.9456476,0.133139,1.683543,1.816682
623135,Ogden Station (Bay 10),41.22341,-111.9795201,104.130832,75.032056,179.162888
623150,25Th St @ 1021 E,41.2203917,-111.9537789,12.413292,24.823432,37.236724
623153,Washington Blvd @ 2611 S   (Ogden),41.21816253,-111.9707076,91.850746,20.596057,112.446803
623154,Washington Blvd @ 2711 S   (Ogden),41.21607659,-111.9707228,61.76272,38.254679,100.017399
623158,Ogden Station (Bay 11),41.22376317,-111.9794317,25.053484,26.344238,51.397722
623171,Lincoln Ave @ 2235 S,41.22654007,-111.9759146,0.978609,8.115776,9.094385
623180,23rd St / Lincoln Ave (EB),41.22454604,-111.9760058,1.603118,1.931781,3.534899
